,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Her2+ IDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M-S10-28388_,,,,,,,,,,,,M-S10-28388_1,,,,,,,,,,,,M-S10-28388_2,,,,,,,,,,
,Type,Slice,X,Y,Value,C-pos,Z-pos,T-pos,X(pixel),Y(pixel),Z(pixel),,Type,Slice,X,Y,Value,C-pos,Z-pos,T-pos,X(pixel),Y(pixel),Z(pixel),,Type,Slice,X,Y,Value,C-pos,Z-pos,T-pos,X(pixel),Y(pixel),Z(pixel)
,3,1,2004,1305,275,1,1,1,2004,1305,0,,2,3,129,1446,252,3,1,1,129,1446,0,,,,,,,,,,,,
,3,1,2046,1431,262,1,1,1,2046,1431,0,,2,3,399,2262,262,3,1,1,399,2262,0,,,,,,,,,,,,
,3,1,2052,1554,270,1,1,1,2052,1554,0,,2,3,813,2412,209,3,1,1,813,2412,0,,,,,,,,,,,,
,3,1,2022,1644,275,1,1,1,2022,1644,0,,2,3,1248,2271,216,3,1,1,1248,2271,0,,,,,,,,,,,,
,3,1,2043,1716,350,1,1,1,2043,1716,0,,2,3,1332,1839,239,3,1,1,1332,1839,0,,,,,,,,,,,,
,3,1,1992,1791,339,1,1,1,1992,1791,0,,2,3,1302,1773,234,3,1,1,1302,1773,0,,,,,,,,,,,,
,3,1,1986,1734,307,1,1,1,1986,1734,0,,2,3,936,1296,209,3,1,1,936,1296,0,,,,,,,,,,,,
,3,1,1872,1770,300,1,1,1,1872,1770,0,,2,3,1353,1545,208,3,1,1,1353,1545,0,,,,,,,,,,,,
,3,1,2004,1914,294,1,1,1,2004,1914,0,,2,3,1542,1665,245,3,1,1,1542,1665,0,,,,,,,,,,,,
,3,1,2085,1998,285,1,1,1,2085,1998,0,,2,3,1635,1656,219,3,1,1,1635,1656,0,,,,,,,,,,,,
,3,1,2193,1962,264,1,1,1,2193,1962,0,,2,3,1695,1572,214,3,1,1,1695,1572,0,,,,,,,,,,,,
,3,1,2100,1851,267,1,1,1,2100,1851,0,,2,3,1728,1647,235,3,1,1,1728,1647,0,,,,,,,,,,,,
,3,1,2160,1791,320,1,1,1,2160,1791,0,,2,3,1920,1704,224,3,1,1,1920,1704,0,,,,,,,,,,,,
,3,1,2190,1656,335,1,1,1,2190,1656,0,,2,3,1698,1815,219,3,1,1,1698,1815,0,,,,,,,,,,,,
,3,1,2277,1605,292,1,1,1,2277,1605,0,,2,3,2283,1743,248,3,1,1,2283,1743,0,,,,,,,,,,,,
,3,1,2283,1518,340,1,1,1,2283,1518,0,,2,3,2724,1125,356,3,1,1,2724,1125,0,,,,,,,,,,,,
,3,1,2370,1563,284,1,1,1,2370,1563,0,,3,3,1650,150,346,3,1,1,1650,150,0,,,,,,,,,,,,
,3,1,2373,1674,272,1,1,1,2373,1674,0,,3,3,1602,195,296,3,1,1,1602,195,0,,,,,,,,,,,,
,3,1,2214,1581,306,1,1,1,2214,1581,0,,3,3,1524,219,283,3,1,1,1524,219,0,,,,,,,,,,,,
,3,1,2154,1554,305,1,1,1,2154,1554,0,,3,3,1506,162,268,3,1,1,1506,162,0,,,,,,,,,,,,
,3,1,2166,1446,297,1,1,1,2166,1446,0,,3,3,1371,279,320,3,1,1,1371,279,0,,,,,,,,,,,,
,3,1,2367,1200,264,1,1,1,2367,1200,0,,3,3,975,951,280,3,1,1,975,951,0,,,,,,,,,,,,
,3,1,2445,1341,255,1,1,1,2445,1341,0,,3,3,930,741,260,3,1,1,930,741,0,,,,,,,,,,,,
,3,1,2550,1320,281,1,1,1,2550,1320,0,,3,3,912,843,315,3,1,1,912,843,0,,,,,,,,,,,,
,3,1,2481,1155,294,1,1,1,2481,1155,0,,3,3,960,597,242,3,1,1,960,597,0,,,,,,,,,,,,
,3,1,2571,1119,262,1,1,1,2571,1119,0,,3,3,990,510,345,3,1,1,990,510,0,,,,,,,,,,,,
,3,1,2670,1104,269,1,1,1,2670,1104,0,,3,3,1218,846,270,3,1,1,1218,846,0,,,,,,,,,,,,
,3,1,2760,1032,284,1,1,1,2760,1032,0,,3,3,1239,552,219,3,1,1,1239,552,0,,,,,,,,,,,,
,3,1,2745,906,271,1,1,1,2745,906,0,,3,3,1212,471,238,3,1,1,1212,471,0,,,,,,,,,,,,
,3,1,2691,876,288,1,1,1,2691,876,0,,3,3,1581,678,213,3,1,1,1581,678,0,,,,,,,,,,,,
,3,1,2670,813,361,1,1,1,2670,813,0,,3,3,1584,756,216,3,1,1,1584,756,0,,,,,,,,,,,,
,3,1,2631,765,331,1,1,1,2631,765,0,,3,3,1743,1008,212,3,1,1,1743,1008,0,,,,,,,,,,,,
,3,1,2586,729,293,1,1,1,2586,729,0,,3,3,1788,843,214,3,1,1,1788,843,0,,,,,,,,,,,,
,3,1,2706,753,330,1,1,1,2706,753,0,,3,3,2250,510,227,3,1,1,2250,510,0,,,,,,,,,,,,
,3,1,2754,804,332,1,1,1,2754,804,0,,3,3,2316,621,393,3,1,1,2316,621,0,,,,,,,,,,,,
,3,1,2817,828,336,1,1,1,2817,828,0,,3,3,2403,738,308,3,1,1,2403,738,0,,,,,,,,,,,,
,3,1,2901,909,336,1,1,1,2901,909,0,,3,3,2244,831,275,3,1,1,2244,831,0,,,,,,,,,,,,
,3,1,3030,1023,328,1,1,1,3030,1023,0,,3,3,2262,936,264,3,1,1,2262,936,0,,,,,,,,,,,,
,3,1,3000,1053,273,1,1,1,3000,1053,0,,3,3,2211,939,275,3,1,1,2211,939,0,,,,,,,,,,,,
,3,1,2937,1059,281,1,1,1,2937,1059,0,,3,3,2163,999,339,3,1,1,2163,999,0,,,,,,,,,,,,
,3,1,2865,1119,315,1,1,1,2865,1119,0,,3,3,2094,1044,262,3,1,1,2094,1044,0,,,,,,,,,,,,
,3,1,2826,1197,271,1,1,1,2826,1197,0,,3,3,2022,1092,253,3,1,1,2022,1092,0,,,,,,,,,,,,
,3,1,2952,1179,277,1,1,1,2952,1179,0,,3,3,2679,780,324,3,1,1,2679,780,0,,,,,,,,,,,,
,3,1,2937,1311,305,1,1,1,2937,1311,0,,3,3,2652,690,216,3,1,1,2652,690,0,,,,,,,,,,,,
,3,1,3009,1299,322,1,1,1,3009,1299,0,,3,3,2535,795,234,3,1,1,2535,795,0,,,,,,,,,,,,
,3,1,3108,1248,315,1,1,1,3108,1248,0,,3,3,2682,624,297,3,1,1,2682,624,0,,,,,,,,,,,,
,3,1,3093,1335,356,1,1,1,3093,1335,0,,3,3,2814,573,372,3,1,1,2814,573,0,,,,,,,,,,,,
,3,1,3138,1332,282,1,1,1,3138,1332,0,,3,3,2868,672,344,3,1,1,2868,672,0,,,,,,,,,,,,
,3,1,3198,1239,303,1,1,1,3198,1239,0,,3,3,2868,546,384,3,1,1,2868,546,0,,,,,,,,,,,,
,3,1,3186,1461,313,1,1,1,3186,1461,0,,3,3,2985,450,464,3,1,1,2985,450,0,,,,,,,,,,,,
,3,1,2976,1557,273,1,1,1,2976,1557,0,,3,3,2946,381,340,3,1,1,2946,381,0,,,,,,,,,,,,
,3,1,2889,1626,308,1,1,1,2889,1626,0,,3,3,3015,318,535,3,1,1,3015,318,0,,,,,,,,,,,,
,3,1,2874,1509,299,1,1,1,2874,1509,0,,3,3,3009,186,397,3,1,1,3009,186,0,,,,,,,,,,,,
,3,1,2808,1566,287,1,1,1,2808,1566,0,,3,3,2985,105,327,3,1,1,2985,105,0,,,,,,,,,,,,
,3,1,2658,1488,281,1,1,1,2658,1488,0,,3,3,2982,30,434,3,1,1,2982,30,0,,,,,,,,,,,,
,3,1,2589,1392,281,1,1,1,2589,1392,0,,3,3,2886,156,271,3,1,1,2886,156,0,,,,,,,,,,,,
,3,1,3075,1719,271,1,1,1,3075,1719,0,,3,3,2619,219,214,3,1,1,2619,219,0,,,,,,,,,,,,
,3,1,3012,1866,306,1,1,1,3012,1866,0,,3,3,2130,93,212,3,1,1,2130,93,0,,,,,,,,,,,,
,3,1,2673,2052,294,1,1,1,2673,2052,0,,3,3,3552,336,404,3,1,1,3552,336,0,,,,,,,,,,,,
,3,1,2529,2013,266,1,1,1,2529,2013,0,,3,3,3528,501,408,3,1,1,3528,501,0,,,,,,,,,,,,
,3,1,2499,2049,274,1,1,1,2499,2049,0,,3,3,3513,459,348,3,1,1,3513,459,0,,,,,,,,,,,,
,3,1,2547,1938,260,1,1,1,2547,1938,0,,3,3,3495,606,392,3,1,1,3495,606,0,,,,,,,,,,,,
,3,1,2412,1827,270,1,1,1,2412,1827,0,,3,3,3573,603,462,3,1,1,3573,603,0,,,,,,,,,,,,
,3,1,2379,1746,259,1,1,1,2379,1746,0,,3,3,3345,576,501,3,1,1,3345,576,0,,,,,,,,,,,,
,3,1,2445,1980,280,1,1,1,2445,1980,0,,3,3,3303,492,410,3,1,1,3303,492,0,,,,,,,,,,,,
,3,1,2436,2070,256,1,1,1,2436,2070,0,,3,3,3348,411,438,3,1,1,3348,411,0,,,,,,,,,,,,
,3,1,2490,2118,297,1,1,1,2490,2118,0,,3,3,3207,417,375,3,1,1,3207,417,0,,,,,,,,,,,,
,3,1,2304,2157,315,1,1,1,2304,2157,0,,3,3,3252,363,332,3,1,1,3252,363,0,,,,,,,,,,,,
,3,1,2184,2214,276,1,1,1,2184,2214,0,,3,3,3303,345,361,3,1,1,3303,345,0,,,,,,,,,,,,
,3,1,2100,2157,334,1,1,1,2100,2157,0,,3,3,3366,294,344,3,1,1,3366,294,0,,,,,,,,,,,,
,3,1,2019,2154,318,1,1,1,2019,2154,0,,3,3,3429,297,428,3,1,1,3429,297,0,,,,,,,,,,,,
,3,1,2007,2211,415,1,1,1,2007,2211,0,,3,3,3198,561,274,3,1,1,3198,561,0,,,,,,,,,,,,
,3,1,2955,1407,272,1,1,1,2955,1407,0,,3,3,3171,519,631,3,1,1,3171,519,0,,,,,,,,,,,,
,3,1,3156,1620,300,1,1,1,3156,1620,0,,3,3,3144,579,357,3,1,1,3144,579,0,,,,,,,,,,,,
,3,1,3135,1542,288,1,1,1,3135,1542,0,,3,3,3144,624,307,3,1,1,3144,624,0,,,,,,,,,,,,
,3,1,3114,1485,279,1,1,1,3114,1485,0,,3,3,3147,711,349,3,1,1,3147,711,0,,,,,,,,,,,,
,3,1,3180,1032,326,1,1,1,3180,1032,0,,3,3,3117,762,391,3,1,1,3117,762,0,,,,,,,,,,,,
,3,1,3087,954,301,1,1,1,3087,954,0,,3,3,3027,804,330,3,1,1,3027,804,0,,,,,,,,,,,,
,3,1,3060,879,375,1,1,1,3060,879,0,,3,3,3021,768,379,3,1,1,3021,768,0,,,,,,,,,,,,
,3,1,3042,837,308,1,1,1,3042,837,0,,3,3,3006,867,321,3,1,1,3006,867,0,,,,,,,,,,,,
,3,1,2946,810,340,1,1,1,2946,810,0,,3,3,3054,981,350,3,1,1,3054,981,0,,,,,,,,,,,,
,3,1,2922,744,276,1,1,1,2922,744,0,,3,3,2958,948,346,3,1,1,2958,948,0,,,,,,,,,,,,
,3,1,2973,639,319,1,1,1,2973,639,0,,3,3,2988,1089,357,3,1,1,2988,1089,0,,,,,,,,,,,,
,3,1,3063,660,324,1,1,1,3063,660,0,,3,3,3099,1131,491,3,1,1,3099,1131,0,,,,,,,,,,,,
,3,1,3066,750,317,1,1,1,3066,750,0,,3,3,3027,1224,403,3,1,1,3027,1224,0,,,,,,,,,,,,
,3,1,3198,729,275,1,1,1,3198,729,0,,3,3,3021,1299,298,3,1,1,3021,1299,0,,,,,,,,,,,,
,3,1,3210,675,331,1,1,1,3210,675,0,,3,3,3144,1338,456,3,1,1,3144,1338,0,,,,,,,,,,,,
,3,1,3264,711,302,1,1,1,3264,711,0,,3,3,3105,1386,426,3,1,1,3105,1386,0,,,,,,,,,,,,
,3,1,3330,705,378,1,1,1,3330,705,0,,3,3,3204,1491,433,3,1,1,3204,1491,0,,,,,,,,,,,,
,3,1,3369,942,309,1,1,1,3369,942,0,,3,3,3291,1509,245,3,1,1,3291,1509,0,,,,,,,,,,,,
,3,1,3351,981,306,1,1,1,3351,981,0,,3,4,3321,1392,244,4,1,1,3321,1392,0,,,,,,,,,,,,
,3,1,3354,1029,305,1,1,1,3354,1029,0,,3,4,3375,1335,230,4,1,1,3375,1335,0,,,,,,,,,,,,
,3,1,3315,1047,284,1,1,1,3315,1047,0,,3,4,3312,1278,247,4,1,1,3312,1278,0,,,,,,,,,,,,
,3,1,3420,990,327,1,1,1,3420,990,0,,3,4,3378,1152,230,4,1,1,3378,1152,0,,,,,,,,,,,,
,3,1,3390,774,294,1,1,1,3390,774,0,,3,4,3402,1230,228,4,1,1,3402,1230,0,,,,,,,,,,,,
,3,1,3390,834,323,1,1,1,3390,834,0,,3,4,3471,1305,248,4,1,1,3471,1305,0,,,,,,,,,,,,
,8,1,1428,2442,496,1,1,1,1428,2442,0,,3,4,3537,1272,224,4,1,1,3537,1272,0,,,,,,,,,,,,
,8,1,1617,2496,432,1,1,1,1617,2496,0,,3,4,3546,1365,246,4,1,1,3546,1365,0,,,,,,,,,,,,
,8,1,1728,2643,405,1,1,1,1728,2643,0,,3,4,3495,1398,219,4,1,1,3495,1398,0,,,,,,,,,,,,
,8,1,2295,2412,374,1,1,1,2295,2412,0,,3,4,3390,1548,227,4,1,1,3390,1548,0,,,,,,,,,,,,
,8,1,2598,2307,368,1,1,1,2598,2307,0,,3,4,3324,1626,217,4,1,1,3324,1626,0,,,,,,,,,,,,
,8,1,2610,2745,500,1,1,1,2610,2745,0,,3,4,3198,1656,231,4,1,1,3198,1656,0,,,,,,,,,,,,
,8,1,1356,2286,414,1,1,1,1356,2286,0,,3,4,3552,1539,224,4,1,1,3552,1539,0,,,,,,,,,,,,
,8,1,1104,2430,576,1,1,1,1104,2430,0,,3,4,3561,1476,218,4,1,1,3561,1476,0,,,,,,,,,,,,
,8,1,1146,2052,472,1,1,1,1146,2052,0,,3,4,3444,1659,214,4,1,1,3444,1659,0,,,,,,,,,,,,
,8,1,1236,1980,335,1,1,1,1236,1980,0,,3,4,2460,1701,239,4,1,1,2460,1701,0,,,,,,,,,,,,
,8,1,1290,1962,339,1,1,1,1290,1962,0,,3,4,2466,1596,237,4,1,1,2466,1596,0,,,,,,,,,,,,
,8,1,1101,1728,549,1,1,1,1101,1728,0,,3,4,2529,1608,227,4,1,1,2529,1608,0,,,,,,,,,,,,
,8,1,663,1860,230,1,1,1,663,1860,0,,3,4,2715,1617,212,4,1,1,2715,1617,0,,,,,,,,,,,,
,8,1,255,801,318,1,1,1,255,801,0,,3,4,2847,1587,248,4,1,1,2847,1587,0,,,,,,,,,,,,
,8,1,987,741,325,1,1,1,987,741,0,,3,4,2937,1425,247,4,1,1,2937,1425,0,,,,,,,,,,,,
,8,1,753,672,369,1,1,1,753,672,0,,3,4,2895,1470,251,4,1,1,2895,1470,0,,,,,,,,,,,,
,8,1,534,555,409,1,1,1,534,555,0,,3,4,3018,1476,217,4,1,1,3018,1476,0,,,,,,,,,,,,
,8,1,552,438,404,1,1,1,552,438,0,,3,4,3063,1569,222,4,1,1,3063,1569,0,,,,,,,,,,,,
,8,1,627,297,453,1,1,1,627,297,0,,3,4,3048,1614,222,4,1,1,3048,1614,0,,,,,,,,,,,,
,8,1,780,309,411,1,1,1,780,309,0,,3,4,3012,1596,229,4,1,1,3012,1596,0,,,,,,,,,,,,
,8,1,780,222,446,1,1,1,780,222,0,,3,4,2970,1689,235,4,1,1,2970,1689,0,,,,,,,,,,,,
,8,1,1017,168,449,1,1,1,1017,168,0,,3,4,2895,1680,234,4,1,1,2895,1680,0,,,,,,,,,,,,
,8,1,1020,117,416,1,1,1,1020,117,0,,3,4,2895,1725,219,4,1,1,2895,1725,0,,,,,,,,,,,,
,8,1,1248,99,376,1,1,1,1248,99,0,,3,4,2916,1767,238,4,1,1,2916,1767,0,,,,,,,,,,,,
,8,1,1185,54,382,1,1,1,1185,54,0,,3,4,2949,1812,230,4,1,1,2949,1812,0,,,,,,,,,,,,
,8,1,1200,318,392,1,1,1,1200,318,0,,3,4,3066,1725,222,4,1,1,3066,1725,0,,,,,,,,,,,,
,8,1,1662,147,325,1,1,1,1662,147,0,,3,4,3183,1746,242,4,1,1,3183,1746,0,,,,,,,,,,,,
,8,1,2268,315,392,1,1,1,2268,315,0,,3,4,3279,1794,241,4,1,1,3279,1794,0,,,,,,,,,,,,
,8,1,2298,147,346,1,1,1,2298,147,0,,3,4,3192,1854,258,4,1,1,3192,1854,0,,,,,,,,,,,,
,8,1,2496,96,292,1,1,1,2496,96,0,,3,4,3111,1875,230,4,1,1,3111,1875,0,,,,,,,,,,,,
,8,1,3414,330,385,1,1,1,3414,330,0,,3,4,3048,1848,222,4,1,1,3048,1848,0,,,,,,,,,,,,
,8,1,255,387,422,1,1,1,255,387,0,,3,4,2991,1875,238,4,1,1,2991,1875,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,2940,1893,224,4,1,1,2940,1893,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,2781,1905,234,4,1,1,2781,1905,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,2679,1914,253,4,1,1,2679,1914,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,2745,1860,225,4,1,1,2745,1860,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,2661,1836,224,4,1,1,2661,1836,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,2766,1746,215,4,1,1,2766,1746,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,2619,1878,229,4,1,1,2619,1878,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,2553,1851,234,4,1,1,2553,1851,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,2589,1770,242,4,1,1,2589,1770,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,1137,1041,224,4,1,1,1137,1041,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,1278,1092,227,4,1,1,1278,1092,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,1374,1137,241,4,1,1,1374,1137,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,1398,1188,226,4,1,1,1398,1188,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,1449,1194,239,4,1,1,1449,1194,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,1575,1221,246,4,1,1,1575,1221,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,1698,1224,224,4,1,1,1698,1224,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,1887,1191,215,4,1,1,1887,1191,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M-S06-27514_,,,,,,,,,,,,M-S06-27514_2,,,,,,,,,,,,,,,,,,,,,,
,Type,Slice,X,Y,Value,C-pos,Z-pos,T-pos,X(pixel),Y(pixel),Z(pixel),,Type,Slice,X,Y,Value,C-pos,Z-pos,T-pos,X(pixel),Y(pixel),Z(pixel),,,,,,,,,,,,
,8,1,39,2262,464,1,1,1,39,2262,0,,1,1,1875,1302,347,1,1,1,1875,1302,0,,,,,,,,,,,,
,8,1,69,2220,471,1,1,1,69,2220,0,,1,1,1590,1293,331,1,1,1,1590,1293,0,,,,,,,,,,,,
,8,1,42,2064,420,1,1,1,42,2064,0,,1,1,1788,1737,478,1,1,1,1788,1737,0,,,,,,,,,,,,
,8,1,165,2142,344,1,1,1,165,2142,0,,1,1,1851,1983,626,1,1,1,1851,1983,0,,,,,,,,,,,,
,8,1,201,2151,495,1,1,1,201,2151,0,,1,1,1869,2247,412,1,1,1,1869,2247,0,,,,,,,,,,,,
,8,1,252,2247,522,1,1,1,252,2247,0,,1,1,2748,2163,393,1,1,1,2748,2163,0,,,,,,,,,,,,
,8,1,159,2235,494,1,1,1,159,2235,0,,1,1,2763,1743,648,1,1,1,2763,1743,0,,,,,,,,,,,,
,8,1,84,2322,427,1,1,1,84,2322,0,,1,1,1557,1872,518,1,1,1,1557,1872,0,,,,,,,,,,,,
,8,1,45,2361,409,1,1,1,45,2361,0,,1,1,642,1998,676,1,1,1,642,1998,0,,,,,,,,,,,,
,8,1,75,2442,430,1,1,1,75,2442,0,,1,1,672,2292,712,1,1,1,672,2292,0,,,,,,,,,,,,
,8,1,30,2463,389,1,1,1,30,2463,0,,1,1,636,2349,567,1,1,1,636,2349,0,,,,,,,,,,,,
,8,1,42,2574,436,1,1,1,42,2574,0,,1,1,534,2400,501,1,1,1,534,2400,0,,,,,,,,,,,,
,8,1,27,2583,298,1,1,1,27,2583,0,,1,1,690,2415,416,1,1,1,690,2415,0,,,,,,,,,,,,
,8,1,102,2547,376,1,1,1,102,2547,0,,1,1,525,1827,486,1,1,1,525,1827,0,,,,,,,,,,,,
,8,1,153,2496,322,1,1,1,153,2496,0,,1,1,744,1731,563,1,1,1,744,1731,0,,,,,,,,,,,,
,8,1,195,2490,466,1,1,1,195,2490,0,,1,1,1068,1953,604,1,1,1,1068,1953,0,,,,,,,,,,,,
,8,1,186,2589,473,1,1,1,186,2589,0,,1,1,2547,1644,631,1,1,1,2547,1644,0,,,,,,,,,,,,
,8,1,267,2598,444,1,1,1,267,2598,0,,1,1,3021,1881,360,1,1,1,3021,1881,0,,,,,,,,,,,,
,8,1,282,2532,514,1,1,1,282,2532,0,,1,1,3003,2004,568,1,1,1,3003,2004,0,,,,,,,,,,,,
,8,1,303,2496,601,1,1,1,303,2496,0,,1,1,1920,2370,738,1,1,1,1920,2370,0,,,,,,,,,,,,
,8,1,264,2469,320,1,1,1,264,2469,0,,1,1,621,2067,357,1,1,1,621,2067,0,,,,,,,,,,,,
,8,1,360,2493,509,1,1,1,360,2493,0,,1,1,657,2088,568,1,1,1,657,2088,0,,,,,,,,,,,,
,8,1,363,2433,640,1,1,1,363,2433,0,,1,1,504,2163,565,1,1,1,504,2163,0,,,,,,,,,,,,
,8,1,363,2409,309,1,1,1,363,2409,0,,1,1,1887,2445,675,1,1,1,1887,2445,0,,,,,,,,,,,,
,8,1,363,2568,526,1,1,1,363,2568,0,,1,1,2046,2403,644,1,1,1,2046,2403,0,,,,,,,,,,,,
,8,1,414,2547,518,1,1,1,414,2547,0,,1,1,2070,1590,525,1,1,1,2070,1590,0,,,,,,,,,,,,
,8,1,465,2508,486,1,1,1,465,2508,0,,1,1,1572,1581,308,1,1,1,1572,1581,0,,,,,,,,,,,,
,8,1,498,2559,608,1,1,1,498,2559,0,,1,1,1470,1488,568,1,1,1,1470,1488,0,,,,,,,,,,,,
,8,1,477,2616,400,1,1,1,477,2616,0,,1,1,1413,1488,506,1,1,1,1413,1488,0,,,,,,,,,,,,
,8,1,474,2697,438,1,1,1,474,2697,0,,1,1,633,1503,698,1,1,1,633,1503,0,,,,,,,,,,,,
,8,1,552,2580,557,1,1,1,552,2580,0,,1,1,882,1677,571,1,1,1,882,1677,0,,,,,,,,,,,,
,8,1,597,2580,412,1,1,1,597,2580,0,,2,1,108,1143,383,1,1,1,108,1143,0,,,,,,,,,,,,
,8,1,597,2535,510,1,1,1,597,2535,0,,2,1,168,840,296,1,1,1,168,840,0,,,,,,,,,,,,
,8,1,579,2496,450,1,1,1,579,2496,0,,2,1,198,867,580,1,1,1,198,867,0,,,,,,,,,,,,
,8,1,516,2505,669,1,1,1,516,2505,0,,2,1,234,939,304,1,1,1,234,939,0,,,,,,,,,,,,
,8,1,531,2475,734,1,1,1,531,2475,0,,2,1,354,882,545,1,1,1,354,882,0,,,,,,,,,,,,
,8,1,555,2424,729,1,1,1,555,2424,0,,2,1,360,969,486,1,1,1,360,969,0,,,,,,,,,,,,
,8,1,516,2421,645,1,1,1,516,2421,0,,2,1,504,984,427,1,1,1,504,984,0,,,,,,,,,,,,
,8,1,522,2388,656,1,1,1,522,2388,0,,2,1,1011,1134,301,1,1,1,1011,1134,0,,,,,,,,,,,,
,8,1,555,2319,520,1,1,1,555,2319,0,,2,1,1113,1137,532,1,1,1,1113,1137,0,,,,,,,,,,,,
,8,1,582,2277,806,1,1,1,582,2277,0,,2,1,1125,1125,560,1,1,1,1125,1125,0,,,,,,,,,,,,
,8,1,654,2238,574,1,1,1,654,2238,0,,2,1,1182,1125,366,1,1,1,1182,1125,0,,,,,,,,,,,,
,8,1,375,2103,522,1,1,1,375,2103,0,,2,1,1107,1083,541,1,1,1,1107,1083,0,,,,,,,,,,,,
,8,1,342,2169,474,1,1,1,342,2169,0,,2,1,1227,1218,377,1,1,1,1227,1218,0,,,,,,,,,,,,
,8,1,660,2193,702,1,1,1,660,2193,0,,2,1,1260,1227,392,1,1,1,1260,1227,0,,,,,,,,,,,,
,8,1,726,2265,542,1,1,1,726,2265,0,,2,1,1446,1344,666,1,1,1,1446,1344,0,,,,,,,,,,,,
,8,1,690,2301,421,1,1,1,690,2301,0,,2,1,1542,1320,284,1,1,1,1542,1320,0,,,,,,,,,,,,
,8,1,720,2367,639,1,1,1,720,2367,0,,2,1,1590,1029,277,1,1,1,1590,1029,0,,,,,,,,,,,,
,8,1,660,2397,558,1,1,1,660,2397,0,,2,1,1653,957,509,1,1,1,1653,957,0,,,,,,,,,,,,
,8,1,615,2427,403,1,1,1,615,2427,0,,2,1,1845,1350,346,1,1,1,1845,1350,0,,,,,,,,,,,,
,8,1,606,2373,342,1,1,1,606,2373,0,,2,1,1743,1446,317,1,1,1,1743,1446,0,,,,,,,,,,,,
,8,1,642,2505,690,1,1,1,642,2505,0,,2,1,1767,1533,665,1,1,1,1767,1533,0,,,,,,,,,,,,
,8,1,657,2544,482,1,1,1,657,2544,0,,2,1,1803,1644,563,1,1,1,1803,1644,0,,,,,,,,,,,,
,8,1,741,2514,566,1,1,1,741,2514,0,,2,1,1728,1644,284,1,1,1,1728,1644,0,,,,,,,,,,,,
,8,1,777,2547,773,1,1,1,777,2547,0,,2,1,2112,1515,344,1,1,1,2112,1515,0,,,,,,,,,,,,
,8,1,813,2550,549,1,1,1,813,2550,0,,2,1,2157,1530,290,1,1,1,2157,1530,0,,,,,,,,,,,,
,8,1,807,2457,614,1,1,1,807,2457,0,,2,1,1989,1542,290,1,1,1,1989,1542,0,,,,,,,,,,,,
,8,1,780,2451,690,1,1,1,780,2451,0,,2,1,2412,1545,412,1,1,1,2412,1545,0,,,,,,,,,,,,
,8,1,759,2427,641,1,1,1,759,2427,0,,2,1,2505,1512,330,1,1,1,2505,1512,0,,,,,,,,,,,,
,8,1,804,2412,666,1,1,1,804,2412,0,,2,1,2475,1401,277,1,1,1,2475,1401,0,,,,,,,,,,,,
,8,1,843,2370,746,1,1,1,843,2370,0,,2,1,2511,1335,316,1,1,1,2511,1335,0,,,,,,,,,,,,
,8,1,912,2355,699,1,1,1,912,2355,0,,8,1,105,1146,359,1,1,1,105,1146,0,,,,,,,,,,,,
,8,1,948,2346,544,1,1,1,948,2346,0,,8,1,489,1188,575,1,1,1,489,1188,0,,,,,,,,,,,,
,8,1,1011,2289,536,1,1,1,1011,2289,0,,8,1,531,1278,629,1,1,1,531,1278,0,,,,,,,,,,,,
,8,1,993,2250,408,1,1,1,993,2250,0,,8,1,471,1272,541,1,1,1,471,1272,0,,,,,,,,,,,,
,8,1,987,2229,504,1,1,1,987,2229,0,,8,1,372,1233,500,1,1,1,372,1233,0,,,,,,,,,,,,
,8,1,1005,2172,589,1,1,1,1005,2172,0,,8,1,333,1260,421,1,1,1,333,1260,0,,,,,,,,,,,,
,8,1,894,2220,612,1,1,1,894,2220,0,,8,1,378,1317,442,1,1,1,378,1317,0,,,,,,,,,,,,
,8,1,861,2250,644,1,1,1,861,2250,0,,8,1,372,963,553,1,1,1,372,963,0,,,,,,,,,,,,
